Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
UrzaTron,http://www.mtgtop8.com/event?e=27106&d=413193&f=MO,BERNASTORRES,711,703,34.95,228,MO
UrzaTron,http://www.mtgtop8.com/event?e=27056&d=412662&f=MO,otakkun,666,640,34.95,243,MO
UrzaTron,http://www.mtgtop8.com/event?e=27309&d=416310&f=MO,Bise Shouta,699,695,34.95,229,MO
Tron,http://www.mtgtop8.com/event?e=27236&d=414355&f=MO,Arnaud Laperrouze,636,626,34.95,98,MO
UrzaTron,http://www.mtgtop8.com/event?e=27075&d=412820&f=MO,Takamori Yuuya,706,735,34.95,169,MO
UrzaTron,http://www.mtgtop8.com/event?e=27184&d=413878&f=MO,raven0904,534,598,34.95,110,MO
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414105&f=MO,Tada Misaki,284,341,34.95,176,MO
UrzaTron,http://www.mtgtop8.com/event?e=27341&d=416786&f=MO,Morita Masayuki,658,641,9.95,81,MO
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414109&f=MO,Kawakami Hiroshi,709,704,34.95,231,MO
UrzaTron,http://www.mtgtop8.com/event?e=26966&d=411124&f=MO,Trellon,592,675,34.95,266,MO
UrzaTron,http://www.mtgtop8.com/event?e=27212&d=414106&f=MO,Nakamura Yuusuke,709,704,34.95,231,MO
UrzaTron,http://www.mtgtop8.com/event?e=26965&d=411100&f=MO,gazmon48,711,702,34.95,228,MO
UrzaTron,http://www.mtgtop8.com/event?e=27309&d=416309&f=MO,Joseph Brianne Bacleon,586,670,34.95,326,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27318&d=416423&f=MO,Shin Antsu,1195,1890,59.95,563,MO
UrzaTron,http://www.mtgtop8.com/event?e=27161&d=413702&f=MO,Beenew,711,704,34.95,228,MO
UrzaTron,http://www.mtgtop8.com/event?e=27198&d=413999&f=MO,Takano Masato,751,730,34.95,253,MO
Bant Control,http://www.mtgtop8.com/event?e=27296&d=416189&f=MO,DarkKeeper,1156,1246,59.95,643,MO
Bant Control,http://www.mtgtop8.com/event?e=27352&d=416896&f=MO,Colombo Erik,1152,1340,59.95,628,MO
Bant Control,http://www.mtgtop8.com/event?e=27233&d=414325&f=MO,ImmanuelKantrolGod,1263,1363,59.95,646,MO
UrzaTron,http://www.mtgtop8.com/event?e=27081&d=412900&f=MO,Takano Masato,754,746,34.95,238,MO
Bant Control,http://www.mtgtop8.com/event?e=27404&d=417451&f=MO,Behruz Abdolahi,1201,1660,59.95,571,MO
Bant Reclamation,http://www.mtgtop8.com/event?e=27211&d=414101&f=MO,Hermann Fehlauer,1307,1412,59.95,743,MO
Bant Snowblade,http://www.mtgtop8.com/event?e=27236&d=414354&f=MO,Francesco Bergami,866,1660,59.95,518,MO
Bant Control,http://www.mtgtop8.com/event?e=27209&d=414095&f=MO,ImmanuelKantrolGod,1189,1350,59.95,622,MO
Temur Control,http://www.mtgtop8.com/event?e=26940&d=410269&f=MO,Kawakami Hiroshi,1445,1798,59.95,732,MO
Bant Utopia,http://www.mtgtop8.com/event?e=27021&d=411734&f=MO,Icteridae,1053,1123,59.95,490,MO
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412660&f=MO,ImmanuelKantrolGod,1289,1413,59.95,601,MO
Bant Control,http://www.mtgtop8.com/event?e=27212&d=414110&f=MO,Suzuki Kazuhiro,1230,1328,59.95,721,MO
Bant Control,http://www.mtgtop8.com/event?e=27056&d=412661&f=MO,McWinSauce,1178,1312,59.95,693,MO
Bant Control,http://www.mtgtop8.com/event?e=27106&d=413186&f=MO,McWinSauce,1125,1261,59.95,635,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414004&f=MO,Kajioka Akira,1071,1284,59.95,659,MO
Bant Control,http://www.mtgtop8.com/event?e=27128&d=413362&f=MO,Inagaki Hiroto,1249,1366,59.95,556,MO
Bant Midrange,http://www.mtgtop8.com/event?e=27198&d=414003&f=MO,Hirano Jun,1248,1958,59.95,598,MO
Temur Control,http://www.mtgtop8.com/event?e=27353&d=416912&f=MO,DFrank,1260,1626,59.95,707,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26966&d=411121&f=MO,TwistedWombat,1285,1583,59.95,653,MO
Bant Reclamation,http://www.mtgtop8.com/event?e=27341&d=416784&f=MO,Yamada?takurou,976,1062,59.95,500,MO
Bant Control,http://www.mtgtop8.com/event?e=27161&d=413703&f=MO,McWinSauce,1124,1270,59.95,638,MO
Bant Control,http://www.mtgtop8.com/event?e=27309&d=416313&f=MO,Yamazaki Ryouta,1241,1356,59.95,609,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26999&d=411502&f=MO,Kobe Tang,1285,1580,59.95,653,MO
Bant Field Control,http://www.mtgtop8.com/event?e=27155&d=413648&f=MO,Jonathan Eme,1141,1284,59.95,633,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27212&d=414111&f=MO,Iwazaki Yuuta,1365,1674,59.95,703,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26940&d=410268&f=MO,Seo Hiroki,1323,1650,59.95,580,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26891&d=409649&f=MO,mindcandy,1347,1645,59.95,667,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414341&f=MO,Fwdr3,1387,1718,59.95,704,MO
Temur Control,http://www.mtgtop8.com/event?e=27081&d=412888&f=MO,Itou Daiki,1302,1688,59.95,678,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26833&d=408543&f=MO,Miyagishi Makoto,1021,1369,59.95,547,MO
Temur Control,http://www.mtgtop8.com/event?e=26861&d=409370&f=MO,Tsutamoto Hokuto,1354,1723,59.95,524,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26805&d=408085&f=MO,Lavaridge,1395,1714,59.95,677,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=27235&d=414342&f=MO,Jacob Gonzalez,1342,1642,59.95,669,MO
Temur Control,http://www.mtgtop8.com/event?e=26852&d=409258&f=MO,manu_chao,1488,1870,59.95,742,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26824&d=408444&f=MO,Sawada Ken,1067,1436,59.95,718,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407153&f=MO,Kojima Youichiro,1371,1701,59.95,592,MO
UW Control,http://www.mtgtop8.com/event?e=27192&d=413940&f=MO,Nicholas Bradish,844,1050,59.95,419,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26717&d=406985&f=MO,Lavaridge,1315,1641,59.95,585,MO
Temur Reclamation,http://www.mtgtop8.com/event?e=26729&d=407150&f=MO,Kanazawa Satohito,901,1284,59.95,563,MO
UW Control,http://www.mtgtop8.com/event?e=27247&d=414468&f=MO,Fukudome Yuu,840,1000,59.95,426,MO
UW Control,http://www.mtgtop8.com/event?e=27353&d=416911&f=MO,Supercazzola,884,1067,59.95,471,MO
UW Control,http://www.mtgtop8.com/event?e=27147&d=413556&f=MO,greenboy011,942,1124,34.95,361,MO
UW Control,http://www.mtgtop8.com/event?e=27128&d=413356&f=MO,Suzuki Hayao,1039,1233,59.95,365,MO
UW Control,http://www.mtgtop8.com/event?e=26932&d=410198&f=MO,audio336,712,856,59.95,417,MO
UW Control,http://www.mtgtop8.com/event?e=27022&d=411741&f=MO,Toastxp,909,1088,59.95,354,MO
UW Control,http://www.mtgtop8.com/event?e=27012&d=411675&f=MO,Janh,998,1147,59.95,426,MO
UW Control,http://www.mtgtop8.com/event?e=27198&d=414006&f=MO,Nagai Shinichi,868,1111,59.95,535,MO
UW Control,http://www.mtgtop8.com/event?e=26973&d=411211&f=MO,Tsukamoto Tsubasa,746,933,59.95,362,MO
UW Control,http://www.mtgtop8.com/event?e=27309&d=416307&f=MO,Watanabe Kenta,894,1020,34.95,265,MO
Bug Control,http://www.mtgtop8.com/event?e=26679&d=406568&f=MO,Hosokawa Yuuya,1205,1276,59.95,548,MO
UW Control,http://www.mtgtop8.com/event?e=26931&d=410192&f=MO,Fukudome Yuu,840,1000,59.95,425,MO
Sultai Control,http://www.mtgtop8.com/event?e=27017&d=411717&f=MO,Niwa Keita,1324,1436,59.95,564,MO
Uw Control,http://www.mtgtop8.com/event?e=27098&d=413067&f=MO,Gabriele Costa,1192,1401,59.95,533,MO
Sultai Control,http://www.mtgtop8.com/event?e=26756&d=407484&f=MO,harukispecial,1230,1375,59.95,395,MO
Uw Control,http://www.mtgtop8.com/event?e=26791&d=407918&f=MO,Yann Belmer,1194,1316,59.95,418,MO
Sultai Control,http://www.mtgtop8.com/event?e=27181&d=413848&f=MO,Pelvin_,1660,1752,59.95,450,MO
UW Control,http://www.mtgtop8.com/event?e=26678&d=406564&f=MO,Ganksyou,1186,1354,59.95,456,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=27353&d=416913&f=MO,SpikeYou,1324,1379,59.95,588,MO
Sultai Control,http://www.mtgtop8.com/event?e=26966&d=411120&f=MO,TSPJendrek,1469,1613,59.95,599,MO
Sultai Control,http://www.mtgtop8.com/event?e=26675&d=406532&f=MO,MadMaxErnst,1119,1188,59.95,585,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=26874&d=409498&f=MO,Hosokawa Yuuya,1139,1191,59.95,530,MO
Sultai Control,http://www.mtgtop8.com/event?e=27344&d=416803&f=MO,Yamazaki Takefumi,1330,1417,59.95,562,MO
Sultai Control,http://www.mtgtop8.com/event?e=27233&d=414323&f=MO,kanister,1415,1539,59.95,618,MO
UW Control,http://www.mtgtop8.com/event?e=27081&d=412901&f=MO,Iso Takuto,758,959,59.95,410,MO
Sultai Reclamation,http://www.mtgtop8.com/event?e=27081&d=412891&f=MO,Yamazaki Takefumi,1195,1237,59.95,574,MO
Scapeshift,http://www.mtgtop8.com/event?e=26840&d=409095&f=MO,SSkarm,1171,1505,59.95,404,MO
Scapeshift,http://www.mtgtop8.com/event?e=26717&d=406991&f=MO,Zar0s,1289,1629,59.95,492,MO
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406559&f=MO,katuo079595,1241,1582,59.95,445,MO
Scapeshift,http://www.mtgtop8.com/event?e=26679&d=406570&f=MO,Itou Daiki,917,1163,34.95,234,MO
Scapeshift,http://www.mtgtop8.com/event?e=26678&d=406563&f=MO,Zar0s,1326,1661,59.95,566,MO
Urza,http://www.mtgtop8.com/event?e=27330&d=416577&f=MO,MrRaeb,1597,1666,59.95,682,MO
Urza,http://www.mtgtop8.com/event?e=27242&d=414428&f=MO,thedoc96,990,1093,59.95,337,MO
Urza,http://www.mtgtop8.com/event?e=27017&d=411716&f=MO,Akazaki Daigo,842,997,34.95,302,MO
Urza,http://www.mtgtop8.com/event?e=27437&d=417899&f=MO,danidpf,451,534,9.95,108,MO
8+ Racks,http://www.mtgtop8.com/event?e=27296&d=416184&f=MO,Kerrick_,587,645,34.95,151,MO
UW Meddling Stoneblade,http://www.mtgtop8.com/event?e=26914&d=409927&f=MO,PhantasmalBear,964,1111,59.95,398,MO
Jeskai Control,http://www.mtgtop8.com/event?e=26706&d=406839&f=MO,polinasgiuleppe,1130,1585,59.95,364,MO
Pyro Prison,http://www.mtgtop8.com/event?e=26675&d=406534&f=MO,MrJayngles,711,794,59.95,446,MO
8+ Racks,http://www.mtgtop8.com/event?e=27101&d=413089&f=MO,Esqpoe,669,720,34.95,149,MO
Blue Moon,http://www.mtgtop8.com/event?e=26914&d=409925&f=MO,SpoonDonkey,742,1148,34.95,179,MO
UWx Midrange,http://www.mtgtop8.com/event?e=27128&d=413360&f=MO,Kakuda Wataru,1105,1581,59.95,339,MO
Bant Stoneblade,http://www.mtgtop8.com/event?e=27243&d=414439&f=MO,Tommaso Altobel,1327,1528,59.95,563,MO
8 Racks,http://www.mtgtop8.com/event?e=26977&d=411250&f=MO,Nallemon,653,693,34.95,161,MO
Rakdos Smallpox,http://www.mtgtop8.com/event?e=27352&d=416890&f=MO,Torrini Stefano,992,1088,34.95,211,MO
Jeskai Control,http://www.mtgtop8.com/event?e=27135&d=413445&f=MO,Hamasaki Kazuhisa,920,1518,59.95,312,MO
UB Control,http://www.mtgtop8.com/event?e=27147&d=413553&f=MO,janssiekees,1174,1268,34.95,327,MO
Simic Reclamation,http://www.mtgtop8.com/event?e=26706&d=406838&f=MO,DokeshiCS,1190,1246,59.95,457,MO
Mardu Midrange,http://www.mtgtop8.com/event?e=26706&d=406841&f=MO,JRDC14,1033,1357,59.95,403,MO
Jund Ramp,http://www.mtgtop8.com/event?e=26756&d=407487&f=MO,Piccio36,968,994,34.95,241,MO
Mardu Pyromancer,http://www.mtgtop8.com/event?e=26791&d=407913&f=MO,Thomas Meunier,798,1198,59.95,397,MO
Dredge,http://www.mtgtop8.com/event?e=27404&d=417453&f=MO,Benjamin Borgmann,613,767,34.95,113,MO
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27021&d=411736&f=MO,BigBaranoia,743,910,59.95,473,MO
Snow Bant Control,http://www.mtgtop8.com/event?e=26791&d=407919&f=MO,Fabien Gauthier,1272,1418,59.95,581,MO
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=26678&d=406566&f=MO,tylerjjobrien,1384,2115,59.95,749,MO
Dredge,http://www.mtgtop8.com/event?e=27404&d=417455&f=MO,Thomas Pfister,422,589,34.95,143,MO
Dredge,http://www.mtgtop8.com/event?e=27318&d=416421&f=MO,Tanaka Kazuma,434,600,34.95,128,MO
Dredge,http://www.mtgtop8.com/event?e=27021&d=411731&f=MO,PRGJJAR,534,616,34.95,118,MO
Dredge,http://www.mtgtop8.com/event?e=27152&d=413635&f=MO,Stefano Poli,551,680,34.95,125,MO
Dredge,http://www.mtgtop8.com/event?e=27192&d=413946&f=MO,Dominic Marsili,549,739,34.95,144,MO
Dredge,http://www.mtgtop8.com/event?e=27296&d=416186&f=MO,AndersPovirk,547,636,34.95,114,MO
Dredge,http://www.mtgtop8.com/event?e=27106&d=413188&f=MO,Milled_,481,558,34.95,112,MO
Dredge,http://www.mtgtop8.com/event?e=27161&d=413698&f=MO,toondoslav,598,769,34.95,127,MO
Dredge,http://www.mtgtop8.com/event?e=27021&d=411737&f=MO,Xuxa,466,493,34.95,90,MO
Dredge,http://www.mtgtop8.com/event?e=27184&d=413875&f=MO,liftwhenready,415,536,34.95,118,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27417&d=417639&f=MO,Matsuo Taichi,699,1929,34.95,189,MO
Dredge,http://www.mtgtop8.com/event?e=27216&d=414131&f=MO,Kenny Chansin,680,810,34.95,96,MO
Dredge,http://www.mtgtop8.com/event?e=27247&d=414467&f=MO,Hatanaka Tsubasa,464,654,34.95,155,MO
Dredge,http://www.mtgtop8.com/event?e=26805&d=408081&f=MO,Sodeq,598,768,34.95,127,MO
Dredge,http://www.mtgtop8.com/event?e=27098&d=413070&f=MO,Stefano Poli,540,722,34.95,121,MO
Dredge,http://www.mtgtop8.com/event?e=27247&d=414466&f=MO,Hamahata Naoya,464,655,34.95,155,MO
Dredge,http://www.mtgtop8.com/event?e=27022&d=411740&f=MO,juzam_gin,481,559,34.95,112,MO
Dredge,http://www.mtgtop8.com/event?e=27236&d=414349&f=MO,Pierre Faedi,433,616,34.95,139,MO
Dredge,http://www.mtgtop8.com/event?e=26931&d=410193&f=MO,Hatanaka Tsubasa,481,625,34.95,143,MO
Dredge,http://www.mtgtop8.com/event?e=27233&d=414327&f=MO,scipios,1218,1284,59.95,483,MO
Heliod Scales,http://www.mtgtop8.com/event?e=27403&d=417439&f=MO,Jirouette,584,720,34.95,213,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27330&d=416570&f=MO,Laplasjan,627,1876,34.95,202,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27353&d=416909&f=MO,katobu,571,684,34.95,219,MO
Heliod Life,http://www.mtgtop8.com/event?e=27204&d=414040&f=MO,Mineo Tomoya,607,1818,34.95,219,MO
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27098&d=413073&f=MO,Leonardo Lenzetti,376,1552,9.95,93,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27242&d=414426&f=MO,AceTrainerBlue,376,1552,9.95,95,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27075&d=412819&f=MO,Yagi Hitoshi,780,1742,34.95,190,MO
Golgari Yawgmoth,http://www.mtgtop8.com/event?e=27152&d=413633&f=MO,Leonardo Lenzetti,376,1552,9.95,93,MO
Heliod Life,http://www.mtgtop8.com/event?e=27309&d=416305&f=MO,Nakamura Kenta,718,1382,34.95,190,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=27309&d=416301&f=MO,Endou Tadashi,487,1744,9.95,120,MO
Devoted Company,http://www.mtgtop8.com/event?e=27404&d=417449&f=MO,Leonard Dreyer,537,1834,34.95,155,MO
Heliod Life,http://www.mtgtop8.com/event?e=26964&d=411091&f=MO,Nakamura Kenta,719,1385,34.95,191,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=26840&d=409093&f=MO,Laplasjan,627,1877,34.95,202,MO
Heliod Company,http://www.mtgtop8.com/event?e=27235&d=414345&f=MO,Watthe,554,671,34.95,199,MO
Creatures Toolbox,http://www.mtgtop8.com/event?e=26931&d=410191&f=MO,Imai Yuutaro,671,1851,34.95,117,MO
Heliod Life,http://www.mtgtop8.com/event?e=26729&d=407154&f=MO,Goryou Akira,765,1464,34.95,205,MO
Amulet Beast,http://www.mtgtop8.com/event?e=27199&d=414010&f=MO,Alexandre Andouard,853,839,59.95,278,MO
Heliod Life,http://www.mtgtop8.com/event?e=26756&d=407483&f=MO,ThePurpleMage,834,1560,34.95,213,MO
Eldritch Toolbox,http://www.mtgtop8.com/event?e=26820&d=408366&f=MO,Koashi Hiroyuki,653,2185,59.95,388,MO
Chord Toolbox,http://www.mtgtop8.com/event?e=26840&d=409092&f=MO,Kurusu,1024,2336,59.95,362,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27204&d=414039&f=MO,Yamamoto Junnosuke,698,696,34.95,259,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27247&d=414471&f=MO,Sasaki Yuusuke,658,656,34.95,251,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27344&d=416805&f=MO,Kobayashi Yuuki,736,753,34.95,192,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27404&d=417447&f=MO,Daniel Hüsges,765,762,34.95,189,MO
Amulet Beast,http://www.mtgtop8.com/event?e=27300&d=416222&f=MO,Alexandre Andouard,853,839,59.95,278,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27161&d=413696&f=MO,Lukas261997,769,789,34.95,340,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27160&d=413694&f=MO,Kawamoto Ryouta,753,769,34.95,304,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414329&f=MO,Moniz0801,811,1089,34.95,193,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26874&d=409499&f=MO,Joseph Brianne Bacleon,858,864,34.95,230,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417520&f=MO,Chuckles1248,541,770,34.95,124,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414317&f=MO,medvedev,751,1045,34.95,190,MO
Amulet Titan Wakanda For Ever,http://www.mtgtop8.com/event?e=27118&d=413300&f=MO,Jérémy Morel,767,778,34.95,323,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27233&d=414318&f=MO,calheiros,796,810,59.95,323,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412893&f=MO,Hosokawa Akira,693,700,34.95,190,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407914&f=MO,Théo Moutier,708,715,34.95,184,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27410&d=417518&f=MO,TebbeBear,519,740,34.95,116,MO
Amulet Titan,http://www.mtgtop8.com/event?e=26791&d=407917&f=MO,Pierre-emmanuel Cousty,822,824,59.95,339,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27257&d=414573&f=MO,__matsugan,580,803,34.95,131,MO
Amulet Titan,http://www.mtgtop8.com/event?e=27081&d=412899&f=MO,Noguchi Atsushi,747,761,34.95,307,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27300&d=416221&f=MO,Thomas Bagdadlian,589,824,34.95,144,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414321&f=MO,Sodeq,519,739,34.95,116,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414322&f=MO,bennybo,534,747,34.95,117,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27204&d=414041&f=MO,Miura Akiyoshi,579,805,34.95,148,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27184&d=413881&f=MO,Ritzulz,540,765,34.95,124,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27233&d=414330&f=MO,__matsugan,601,812,34.95,140,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27106&d=413194&f=MO,__matsugan,591,813,34.95,122,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27135&d=413451&f=MO,Shiraishi Mitsuharu,551,786,34.95,142,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27235&d=414344&f=MO,Henryk,572,795,34.95,150,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=27081&d=412894&f=MO,Shiraishi Mitsuharu,510,741,34.95,94,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=26874&d=409502&f=MO,Shiraishi Mitsuharu,564,788,34.95,151,MO
Valakut,http://www.mtgtop8.com/event?e=26874&d=409501&f=MO,Iseya Akihiro,563,716,34.95,135,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=26805&d=408082&f=MO,SparTaNxX,591,821,34.95,122,MO
Valakut,http://www.mtgtop8.com/event?e=27380&d=417153&f=MO,Kakumoto Ryouta,1094,1256,59.95,530,MO
Valakut,http://www.mtgtop8.com/event?e=27242&d=414438&f=MO,ProfessorAnthrax,542,795,34.95,143,MO
Ad Nauseam,http://www.mtgtop8.com/event?e=26860&d=409356&f=MO,Haraguchi Satoshi,600,840,34.95,302,MO
Valakut,http://www.mtgtop8.com/event?e=27344&d=416804&f=MO,Iseya Akihiro,546,641,34.95,141,MO
Mill,http://www.mtgtop8.com/event?e=27181&d=413846&f=MO,Coomback,522,698,34.95,202,MO
Valakut,http://www.mtgtop8.com/event?e=27330&d=416571&f=MO,musasabi,546,709,34.95,227,MO
UB Mill,http://www.mtgtop8.com/event?e=27387&d=417211&f=MO,Chiba Kazuya,475,593,9.95,116,MO
Valakut,http://www.mtgtop8.com/event?e=27257&d=414574&f=MO,zumekun19850204,1150,1344,59.95,517,MO
Infect,http://www.mtgtop8.com/event?e=27296&d=416190&f=MO,POC,501,569,34.95,179,MO
Valakut,http://www.mtgtop8.com/event?e=27309&d=416300&f=MO,Okada Ryouya,651,862,34.95,123,MO
Valakut,http://www.mtgtop8.com/event?e=27106&d=413190&f=MO,Capriccioso,524,687,34.95,197,MO
Infect,http://www.mtgtop8.com/event?e=27257&d=414576&f=MO,toondoslav,623,730,34.95,319,MO
UB Mill,http://www.mtgtop8.com/event?e=27135&d=413447&f=MO,Kawasaki Kyouhei,605,776,34.95,183,MO
Valakut,http://www.mtgtop8.com/event?e=27147&d=413552&f=MO,SgtMcMuffins,593,831,34.95,157,MO
UB Mill,http://www.mtgtop8.com/event?e=27410&d=417523&f=MO,D00mwake,516,675,34.95,187,MO
Valakut,http://www.mtgtop8.com/event?e=27257&d=414577&f=MO,SourceOdin,537,709,34.95,217,MO
Valakut,http://www.mtgtop8.com/event?e=27101&d=413087&f=MO,tcgshin,593,835,34.95,156,MO
UB Mill,http://www.mtgtop8.com/event?e=26932&d=410199&f=MO,tibalt_of_red_sub,538,639,9.95,123,MO
UB Mill,http://www.mtgtop8.com/event?e=27233&d=414335&f=MO,Delthar,667,793,34.95,173,MO
Infect,http://www.mtgtop8.com/event?e=27410&d=417512&f=MO,ThekingFor1000years,607,730,34.95,244,MO
Infect,http://www.mtgtop8.com/event?e=27184&d=413882&f=MO,Wooday,454,569,9.95,118,MO
Infect,http://www.mtgtop8.com/event?e=26977&d=411254&f=MO,TuggaNaxos,778,843,34.95,133,MO
Infect,http://www.mtgtop8.com/event?e=27107&d=413189&f=MO,Haraguchi Satoshi,763,841,34.95,257,MO
Valakut,http://www.mtgtop8.com/event?e=27147&d=413557&f=MO,Zar0s,526,686,34.95,214,MO
UB Mill,http://www.mtgtop8.com/event?e=27341&d=416780&f=MO,Orita Tomoharu,750,842,34.95,203,MO
Valakut,http://www.mtgtop8.com/event?e=27233&d=414326&f=MO,musasabi,538,703,34.95,228,MO
UB Mill,http://www.mtgtop8.com/event?e=27081&d=412895&f=MO,Suzuki Takahiro,792,870,34.95,183,MO
Infect,http://www.mtgtop8.com/event?e=27081&d=412876&f=MO,Koga Ichirou,575,956,34.95,196,MO
Infect,http://www.mtgtop8.com/event?e=26756&d=407489&f=MO,ThekingFor1000years,610,728,34.95,274,MO
Elves,http://www.mtgtop8.com/event?e=27403&d=417442&f=MO,Shiva,408,601,34.95,122,MO
Gift Storm,http://www.mtgtop8.com/event?e=27181&d=413851&f=MO,Jujutm,211,517,9.95,66,MO
UR Storm,http://www.mtgtop8.com/event?e=27353&d=416906&f=MO,hugofreitas1,212,453,9.95,71,MO
Elves,http://www.mtgtop8.com/event?e=27352&d=416894&f=MO,Bonali Simone,531,629,34.95,177,MO
UR Storm,http://www.mtgtop8.com/event?e=27352&d=416895&f=MO,Ashwoth James,213,519,9.95,65,MO
UR Storm,http://www.mtgtop8.com/event?e=27135&d=413439&f=MO,Cai Nan,210,450,9.95,66,MO
UR Storm,http://www.mtgtop8.com/event?e=27101&d=413097&f=MO,hugofreitas1,212,519,9.95,65,MO
Elves,http://www.mtgtop8.com/event?e=27147&d=413555&f=MO,Tarrasque1,426,517,34.95,151,MO
Allosaurus Combo,http://www.mtgtop8.com/event?e=26833&d=408548&f=MO,Handou Shinnosuke,501,533,59.95,449,MO
Twin,http://www.mtgtop8.com/event?e=27438&d=417904&f=MO,Koike Yuuta,735,1127,59.95,324,MO
Allosaurus Combo,http://www.mtgtop8.com/event?e=27242&d=414420&f=MO,NuclearAdam,434,456,34.95,147,MO
UR Storm,http://www.mtgtop8.com/event?e=26852&d=409257&f=MO,derramedefogo,210,517,9.95,63,MO
Ur Kiki,http://www.mtgtop8.com/event?e=27152&d=413631&f=MO,Simone Lazzini,691,1177,34.95,160,MO
Living End,http://www.mtgtop8.com/event?e=26713&d=406952&f=MO,Saito Takayuki,537,623,59.95,417,MO
Elves,http://www.mtgtop8.com/event?e=27181&d=413845&f=MO,Shiva,408,602,34.95,121,MO
Elves Umbral Combo,http://www.mtgtop8.com/event?e=27235&d=414347&f=MO,Shiva,408,602,34.95,123,MO
Living End,http://www.mtgtop8.com/event?e=27017&d=411719&f=MO,Nagata Akira,416,531,34.95,230,MO
Elves,http://www.mtgtop8.com/event?e=27233&d=414334&f=MO,Nekonii,503,605,34.95,170,MO
UR Storm,http://www.mtgtop8.com/event?e=27198&d=414001&f=MO,Cai Nan,210,451,9.95,66,MO
CopyCat,http://www.mtgtop8.com/event?e=27341&d=416779&f=MO,Tubouchi?yuuichi,805,1300,34.95,203,MO
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=26886&d=409618&f=MO,Ishizu Kyohei,426,1710,34.95,157,MO
CopyCat,http://www.mtgtop8.com/event?e=26678&d=406562&f=MO,RodeoJones,1102,1535,59.95,822,MO
Jeskai Ascendancy,http://www.mtgtop8.com/event?e=27135&d=413446&f=MO,Takahashi Masato,539,1502,34.95,209,MO
